station,time,latitude,longitude,year,quarter,biomass,biomass_se,area,area_se,passes,passes5,passes7,passes8,passes6
296950,2019-02-15,34.0606633057203,-118.990592404982,2019,1,3096.0,677.0,442.0,99.0,9,0,4,5,-32767
296951,2019-02-15,34.060933706857,-118.990598729425,2019,1,2240.0,543.0,314.0,78.0,10,0,5,5,-32767
296952,2019-02-15,34.0612041079807,-118.990605053952,2019,1,524.0,371.0,71.0,51.0,9,0,4,5,-32767
296953,2019-02-15,34.0614745090914,-118.990611378563,2019,1,465.0,311.0,62.0,42.0,9,0,4,5,-32767
296963,2019-02-15,34.0595869640556,-118.990242218922,2019,1,145.0,145.0,18.0,18.0,10,0,5,5,-32767
296964,2019-02-15,34.0598573652973,-118.990248541997,2019,1,905.0,313.0,118.0,41.0,10,0,5,5,-32767
296965,2019-02-15,34.060127766526,-118.990254865156,2019,1,1136.0,383.0,151.0,52.0,9,0,4,5,-32767
296966,2019-02-15,34.0603981677418,-118.9902611884,2019,1,2143.0,445.0,296.0,63.0,9,0,4,5,-32767
296967,2019-02-15,34.0606685689446,-118.990267511728,2019,1,2626.0,551.0,370.0,79.0,9,0,4,5,-32767
296968,2019-02-15,34.0609389701344,-118.990273835141,2019,1,2181.0,530.0,305.0,76.0,10,0,5,5,-32767
296969,2019-02-15,34.0612093713114,-118.990280158637,2019,1,1312.0,459.0,178.0,64.0,9,0,4,5,-32767
296970,2019-02-15,34.0614797724754,-118.990286482218,2019,1,795.0,415.0,108.0,57.0,9,0,4,5,-32767
296971,2019-02-15,34.0617501736263,-118.990292805884,2019,1,582.0,393.0,80.0,54.0,9,0,4,5,-32767
296979,2019-02-15,34.0595922262089,-118.989917329706,2019,1,203.0,203.0,27.0,27.0,10,0,5,5,-32767
296980,2019-02-15,34.0598626275038,-118.989923651751,2019,1,887.0,314.0,115.0,42.0,10,0,5,5,-32767
296981,2019-02-15,34.0601330287858,-118.98992997388,2019,1,1208.0,407.0,162.0,56.0,9,0,4,5,-32767
296982,2019-02-15,34.0604034300547,-118.989936296093,2019,1,1875.0,430.0,255.0,61.0,9,0,4,5,-32767
296983,2019-02-15,34.0606738313108,-118.989942618391,2019,1,1849.0,388.0,251.0,54.0,9,0,4,5,-32767
296984,2019-02-15,34.0609442325539,-118.989948940773,2019,1,966.0,409.0,131.0,56.0,10,0,5,5,-32767
296985,2019-02-15,34.061214633784,-118.989955263239,2019,1,1139.0,475.0,156.0,66.0,9,0,4,5,-32767
296986,2019-02-15,34.0614850350012,-118.989961585789,2019,1,1823.0,438.0,247.0,62.0,9,0,4,5,-32767
296987,2019-02-15,34.0617554362054,-118.989967908424,2019,1,750.0,396.0,101.0,54.0,9,0,4,5,-32767
296993,2019-02-15,34.0595974875042,-118.989592440407,2019,1,887.0,314.0,115.0,42.0,10,0,5,5,-32767
296994,2019-02-15,34.0598678888523,-118.989598761421,2019,1,2012.0,468.0,276.0,67.0,9,0,4,5,-32767
296995,2019-02-15,34.0601382901875,-118.989605082519,2019,1,2371.0,509.0,331.0,73.0,9,0,4,5,-32767
296996,2019-02-15,34.0604086915096,-118.989611403702,2019,1,2176.0,468.0,301.0,66.0,9,0,4,5,-32767
296997,2019-02-15,34.0606790928189,-118.989617724969,2019,1,400.0,266.0,52.0,35.0,9,0,4,5,-32767
297000,2019-02-15,34.061490296669,-118.989636689275,2019,1,517.0,343.0,70.0,47.0,9,0,4,5,-32767
297001,2019-02-15,34.0617606979264,-118.98964301088,2019,1,226.0,226.0,30.0,30.0,9,0,4,5,-32767
297007,2019-02-15,34.0596027479415,-118.989267551023,2019,1,1232.0,372.0,164.0,51.0,10,0,5,5,-32767
297008,2019-02-15,34.0598731493428,-118.989273871006,2019,1,1662.0,509.0,227.0,72.0,9,0,4,5,-32767
297009,2019-02-15,34.0601435507312,-118.989280191074,2019,1,1948.0,354.0,262.0,51.0,9,0,4,5,-32767
297010,2019-02-15,34.0604139521066,-118.989286511226,2019,1,1617.0,423.0,220.0,58.0,9,0,4,5,-32767
297011,2019-02-15,34.060684353469,-118.989292831463,2019,1,807.0,346.0,107.0,47.0,10,0,5,5,-32767
297012,2019-02-15,34.0609547548185,-118.989299151783,2019,1,167.0,167.0,21.0,21.0,9,0,4,5,-32767
297021,2019-02-15,34.0596080075208,-118.988942661554,2019,1,534.0,288.0,69.0,38.0,10,0,5,5,-32767
297022,2019-02-15,34.0598784089753,-118.988948980508,2019,1,1267.0,451.0,171.0,63.0,9,0,4,5,-32767
297023,2019-02-15,34.0601488104168,-118.988955299545,2019,1,1486.0,421.0,200.0,58.0,9,0,4,5,-32767
297024,2019-02-15,34.0604192118454,-118.988961618666,2019,1,1208.0,401.0,162.0,54.0,9,0,4,5,-32767
297025,2019-02-15,34.060689613261,-118.988967937872,2019,1,1552.0,383.0,209.0,53.0,10,0,5,5,-32767
297026,2019-02-15,34.0609600146637,-118.988974257162,2019,1,537.0,358.0,73.0,49.0,9,0,4,5,-32767
297032,2019-02-15,34.0596132662421,-118.988617772002,2019,1,139.0,139.0,17.0,17.0,10,0,5,5,-32767
297033,2019-02-15,34.0598836677497,-118.988624089924,2019,1,1060.0,451.0,144.0,62.0,9,0,4,5,-32767
297034,2019-02-15,34.0601540692444,-118.988630407931,2019,1,1234.0,431.0,166.0,60.0,9,0,4,5,-32767
297035,2019-02-15,34.0604244707262,-118.988636726022,2019,1,1636.0,445.0,223.0,62.0,9,0,4,5,-32767
297036,2019-02-15,34.060694872195,-118.988643044198,2019,1,1087.0,379.0,146.0,52.0,10,0,5,5,-32767
297037,2019-02-15,34.0609652736509,-118.988649362457,2019,1,206.0,206.0,27.0,27.0,9,0,4,5,-32767
297043,2019-02-15,34.0598889256661,-118.988299199257,2019,1,812.0,338.0,106.0,45.0,9,0,4,5,-32767
297044,2019-02-15,34.060159327214,-118.988305516234,2019,1,1152.0,484.0,158.0,67.0,9,0,4,5,-32767
297045,2019-02-15,34.060429728749,-118.988311833294,2019,1,2084.0,456.0,287.0,65.0,9,0,4,5,-32767
297046,2019-02-15,34.060700130271,-118.988318150439,2019,1,757.0,409.0,104.0,57.0,10,0,5,5,-32767
297052,2019-02-15,34.0601645843255,-118.987980624452,2019,1,930.0,385.0,124.0,52.0,9,0,4,5,-32767
297053,2019-02-15,34.0604349859137,-118.987986940481,2019,1,1947.0,454.0,266.0,65.0,9,0,4,5,-32767
297054,2019-02-15,34.0607053874888,-118.987993256596,2019,1,1315.0,423.0,176.0,58.0,8,0,3,5,-32767
297061,2019-02-15,34.0601698405791,-118.987655732585,2019,1,193.0,193.0,25.0,25.0,9,0,4,5,-32767
297062,2019-02-15,34.0604402422203,-118.987662047585,2019,1,776.0,401.0,105.0,55.0,9,0,4,5,-32767
297063,2019-02-15,34.0607106438486,-118.987668362668,2019,1,261.0,261.0,35.0,35.0,8,0,3,5,-32767
298032,2019-02-15,34.0424580403096,-118.944998962178,2019,1,180.0,180.0,23.0,23.0,9,0,2,7,-32767
298033,2019-02-15,34.0427284496646,-118.945005137594,2019,1,567.0,284.0,73.0,37.0,9,0,2,7,-32767
298044,2019-02-15,34.0424631806171,-118.944674129454,2019,1,753.0,299.0,97.0,39.0,9,0,2,7,-32767
298055,2019-02-15,34.0424683200671,-118.944349296648,2019,1,858.0,341.0,113.0,45.0,9,0,2,7,-32767
298076,2019-02-15,34.0424785963944,-118.94369963079,2019,1,413.0,273.0,54.0,36.0,9,0,2,7,-32767
298267,2019-02-15,34.0431782631545,-118.933642046792,2019,1,579.0,579.0,84.0,84.0,9,0,2,7,-32767
298268,2019-02-15,34.0437190854295,-118.933654325948,2019,1,1331.0,1331.0,194.0,194.0,4,0,0,4,-32767
298275,2019-02-15,34.0431833735508,-118.933317209136,2019,1,474.0,474.0,68.0,68.0,9,0,2,7,-32767
298276,2019-02-15,34.0434537847465,-118.933323347643,2019,1,1882.0,1192.0,275.0,174.0,6,0,2,4,-32767
298277,2019-02-15,34.0437241959292,-118.933329486232,2019,1,1258.0,1258.0,182.0,182.0,4,0,0,4,-32767
298286,2019-02-15,34.043458894337,-118.932998508875,2019,1,520.0,520.0,75.0,75.0,9,0,2,7,-32767
298474,2019-02-15,34.0403414040877,-118.924804177716,2019,1,174.0,174.0,22.0,22.0,9,0,2,7,-32767
298496,2019-02-15,34.0406169034926,-118.924485458988,2019,1,354.0,234.0,45.0,30.0,9,0,2,7,-32767
298497,2019-02-15,34.0408873162095,-118.924491568875,2019,1,393.0,260.0,51.0,34.0,9,0,2,7,-32767
298498,2019-02-15,34.0411577289136,-118.924497678843,2019,1,832.0,330.0,109.0,43.0,9,0,2,7,-32767
298517,2019-02-15,34.0406219893617,-118.924160629343,2019,1,200.0,200.0,26.0,26.0,9,0,2,7,-32767
298518,2019-02-15,34.0408924021301,-118.9241667382,2019,1,1054.0,417.0,143.0,57.0,9,0,2,7,-32767
298519,2019-02-15,34.0411628148856,-118.924172847139,2019,1,1002.0,396.0,135.0,53.0,9,0,2,7,-32767
298536,2019-02-15,34.0398158358367,-118.923817476623,2019,1,354.0,234.0,45.0,30.0,9,0,2,7,-32767
298537,2019-02-15,34.0400862486952,-118.923823584206,2019,1,845.0,334.0,111.0,44.0,9,0,2,7,-32767
298538,2019-02-15,34.0403566615407,-118.923829691871,2019,1,478.0,316.0,64.0,42.0,9,0,2,7,-32767
298539,2019-02-15,34.0406270743734,-118.923835799617,2019,1,432.0,286.0,57.0,38.0,9,0,2,7,-32767
298540,2019-02-15,34.0408974871931,-118.923841907444,2019,1,1152.0,457.0,158.0,63.0,9,0,2,7,-32767
298541,2019-02-15,34.0411679,-118.923848015353,2019,1,1015.0,403.0,137.0,55.0,9,0,2,7,-32767
298557,2019-02-15,34.0395505069138,-118.923486543432,2019,1,995.0,394.0,134.0,53.0,9,0,2,7,-32767
298558,2019-02-15,34.0398209198365,-118.923492649904,2019,1,1419.0,563.0,199.0,79.0,9,0,2,7,-32767
298559,2019-02-15,34.0400913327463,-118.923498756458,2019,1,1615.0,643.0,229.0,91.0,9,0,2,7,-32767
298560,2019-02-15,34.0403617456433,-118.923504863092,2019,1,1354.0,538.0,189.0,75.0,9,0,2,7,-32767
298561,2019-02-15,34.0406321585274,-118.923510969809,2019,1,1158.0,461.0,159.0,63.0,9,0,2,7,-32767
298562,2019-02-15,34.0409025713987,-118.923517076606,2019,1,1067.0,425.0,145.0,58.0,9,0,2,7,-32767
298579,2019-02-15,34.0392851770176,-118.923155612301,2019,1,413.0,273.0,54.0,36.0,9,0,2,7,-32767
298580,2019-02-15,34.0395555900046,-118.923161717662,2019,1,1361.0,540.0,190.0,75.0,9,0,2,7,-32767
298581,2019-02-15,34.0398260029788,-118.923167823104,2019,1,1635.0,648.0,232.0,92.0,9,0,2,7,-32767
298582,2019-02-15,34.0400964159401,-118.923173928628,2019,1,1720.0,683.0,245.0,97.0,9,0,2,7,-32767
298583,2019-02-15,34.0403668288885,-118.923180034233,2019,1,1413.0,560.0,198.0,78.0,9,0,2,7,-32767
298584,2019-02-15,34.040637241824,-118.923186139919,2019,1,1550.0,615.0,219.0,87.0,9,0,2,7,-32767
298585,2019-02-15,34.0409076547466,-118.923192245687,2019,1,1504.0,596.0,212.0,84.0,9,0,2,7,-32767
298602,2019-02-15,34.0392902591996,-118.922830787479,2019,1,347.0,233.0,44.0,30.0,9,0,2,7,-32767
298603,2019-02-15,34.039560672238,-118.92283689181,2019,1,1583.0,628.0,224.0,89.0,9,0,2,7,-32767
298604,2019-02-15,34.0398310852636,-118.922842996222,2019,1,1707.0,676.0,243.0,96.0,9,0,2,7,-32767
298605,2019-02-15,34.0401014982763,-118.922849100717,2019,1,1707.0,676.0,243.0,96.0,9,0,2,7,-32767
298606,2019-02-15,34.0403719112761,-118.922855205292,2019,1,1406.0,556.0,197.0,78.0,9,0,2,7,-32767
298607,2019-02-15,34.040642324263,-118.922861309949,2019,1,1472.0,586.0,207.0,83.0,9,0,2,7,-32767
298608,2019-02-15,34.0409127372371,-118.922867414687,2019,1,1315.0,521.0,183.0,73.0,9,0,2,7,-32767
298626,2019-02-15,34.0395657536139,-118.922512065877,2019,1,1269.0,503.0,176.0,70.0,9,0,2,7,-32767
298627,2019-02-15,34.0398361666909,-118.922518169259,2019,1,1570.0,623.0,222.0,88.0,9,0,2,7,-32767
298628,2019-02-15,34.040106579755,-118.922524272724,2019,1,1517.0,602.0,214.0,85.0,9,0,2,7,-32767
298629,2019-02-15,34.0403769928062,-118.92253037627,2019,1,1295.0,513.0,180.0,71.0,9,0,2,7,-32767
298630,2019-02-15,34.0406474058445,-118.922536479897,2019,1,995.0,394.0,134.0,53.0,9,0,2,7,-32767
298631,2019-02-15,34.04091781887,-118.922542583605,2019,1,793.0,314.0,103.0,41.0,9,0,2,7,-32767
298648,2019-02-15,34.0395708341323,-118.922187239862,2019,1,1228.0,391.0,161.0,51.0,6,0,2,4,-32767
298649,2019-02-15,34.0398412472607,-118.922193342215,2019,1,1532.0,500.0,207.0,68.0,6,0,2,4,-32767
298650,2019-02-15,34.0401116603762,-118.92219944465,2019,1,1277.0,405.0,168.0,53.0,6,0,2,4,-32767
298652,2019-02-15,34.0406524865685,-118.922211649763,2019,1,354.0,234.0,45.0,30.0,9,0,2,7,-32767
298671,2019-02-15,34.0393055006006,-118.921856312523,2019,1,360.0,238.0,46.0,30.0,9,0,2,7,-32767
298672,2019-02-15,34.0395759137932,-118.921862413766,2019,1,938.0,421.0,123.0,55.0,6,0,2,4,-32767
298673,2019-02-15,34.039846326973,-118.921868515089,2019,1,580.0,367.0,75.0,47.0,6,0,2,4,-32767
298693,2019-02-15,34.0393105793526,-118.921531487376,2019,1,360.0,238.0,46.0,30.0,9,0,2,7,-32767
298694,2019-02-15,34.0395809925966,-118.921537587588,2019,1,619.0,391.0,81.0,51.0,6,0,2,4,-32767
298695,2019-02-15,34.0398514058278,-118.921543687882,2019,1,858.0,339.0,113.0,45.0,9,0,2,7,-32767
298696,2019-02-15,34.040121819046,-118.921549788258,2019,1,373.0,247.0,48.0,32.0,9,0,2,7,-32767
298697,2019-02-15,34.0403922322514,-118.921555888714,2019,1,541.0,342.0,69.0,44.0,6,0,2,4,-32767
298713,2019-02-15,34.0395860705426,-118.92121276133,2019,1,1404.0,462.0,188.0,62.0,6,0,2,4,-32767
298714,2019-02-15,34.0398564838251,-118.921218860594,2019,1,691.0,347.0,92.0,46.0,9,0,2,7,-32767
298715,2019-02-15,34.0401268970947,-118.921224959939,2019,1,619.0,310.0,81.0,41.0,9,0,2,7,-32767
298716,2019-02-15,34.0403973103514,-118.921231059366,2019,1,962.0,383.0,129.0,51.0,9,0,2,7,-32767
298717,2019-02-15,34.0406677235953,-118.921237158875,2019,1,419.0,277.0,55.0,36.0,9,0,2,7,-32767
298731,2019-02-15,34.039591147631,-118.920887934989,2019,1,1512.0,496.0,204.0,68.0,6,0,2,4,-32767
298732,2019-02-15,34.0398615609649,-118.920894033224,2019,1,1395.0,445.0,186.0,60.0,6,0,2,4,-32767
298733,2019-02-15,34.0401319742859,-118.92090013154,2019,1,969.0,384.0,130.0,52.0,9,0,2,7,-32767
298734,2019-02-15,34.040402387594,-118.920906229937,2019,1,1126.0,446.0,154.0,61.0,9,0,2,7,-32767
298735,2019-02-15,34.0406728008892,-118.920912328416,2019,1,910.0,361.0,121.0,48.0,9,0,2,7,-32767
298747,2019-02-15,34.0395962238619,-118.920563108568,2019,1,251.0,251.0,32.0,32.0,6,0,2,4,-32767
298748,2019-02-15,34.0398666372472,-118.920569205773,2019,1,560.0,354.0,72.0,46.0,6,0,2,4,-32767
298749,2019-02-15,34.0401370506195,-118.920575303059,2019,1,1581.0,506.0,215.0,69.0,6,0,2,4,-32767
298750,2019-02-15,34.040407463979,-118.920581400427,2019,1,1126.0,446.0,154.0,61.0,9,0,2,7,-32767
298764,2019-02-15,34.0401421260956,-118.920250474497,2019,1,777.0,368.0,98.0,48.0,6,0,2,4,-32767
298765,2019-02-15,34.0404125395064,-118.920256570835,2019,1,835.0,344.0,110.0,46.0,9,0,2,7,-32767
298766,2019-02-15,34.0406829529044,-118.920262667254,2019,1,341.0,225.0,43.0,28.0,9,0,2,7,-32767
298788,2019-02-15,34.0382593795206,-118.919558159456,2019,1,482.0,305.0,60.0,38.0,6,0,2,4,-32767
298802,2019-02-15,34.0379940383971,-118.919227245259,2019,1,472.0,299.0,59.0,37.0,6,0,2,4,-32767
298807,2019-02-15,34.0393461066073,-118.919257709065,2019,1,241.0,241.0,30.0,30.0,6,0,2,4,-32767
298822,2019-02-15,34.0393511784995,-118.918932883267,2019,1,347.0,230.0,44.0,29.0,9,0,2,7,-32767
298837,2019-02-15,34.0396266632401,-118.918614148333,2019,1,373.0,247.0,48.0,32.0,9,0,2,7,-32767
298842,2019-02-15,34.0369275953162,-118.918228425837,2019,1,590.0,374.0,77.0,49.0,6,0,2,4,-32767
298972,2019-02-15,34.036983305598,-118.914655436847,2019,1,1365.0,471.0,182.0,64.0,6,0,2,4,-32767
298987,2019-02-15,34.0369883650246,-118.91433061918,2019,1,1267.0,431.0,171.0,59.0,9,0,2,7,-32767
298988,2019-02-15,34.0372587795126,-118.91433669601,2019,1,1502.0,477.0,203.0,64.0,6,0,2,4,-32767
298990,2019-02-15,34.0377996084498,-118.914348849914,2019,1,341.0,225.0,43.0,28.0,9,0,2,7,-32767
298991,2019-02-15,34.0380700228992,-118.914354926988,2019,1,161.0,161.0,20.0,20.0,9,0,2,7,-32767
299002,2019-02-15,34.0369934235938,-118.914005801431,2019,1,1100.0,378.0,146.0,51.0,9,0,2,7,-32767
299003,2019-02-15,34.0372638381329,-118.914011877232,2019,1,550.0,348.0,71.0,45.0,6,0,2,4,-32767
299006,2019-02-15,34.038075081673,-118.914030105121,2019,1,580.0,367.0,75.0,47.0,6,0,2,4,-32767
299007,2019-02-15,34.0383454961607,-118.914036181246,2019,1,580.0,367.0,75.0,47.0,6,0,2,4,-32767
299008,2019-02-15,34.0386159106355,-118.914042257452,2019,1,260.0,260.0,33.0,33.0,6,0,2,4,-32767
299019,2019-02-15,34.0369984813055,-118.913680983602,2019,1,1073.0,425.0,146.0,58.0,9,0,2,7,-32767
299020,2019-02-15,34.0372688958958,-118.913687058373,2019,1,763.0,312.0,99.0,41.0,9,0,2,7,-32767
299023,2019-02-15,34.0380801395894,-118.913705283173,2019,1,1115.0,385.0,143.0,51.0,6,0,2,4,-32767
299024,2019-02-15,34.0383505541282,-118.913711358268,2019,1,1189.0,399.0,155.0,53.0,6,0,2,4,-32767
299036,2019-02-15,34.0370035381598,-118.913356165691,2019,1,1505.0,510.0,208.0,71.0,9,0,2,7,-32767
299037,2019-02-15,34.0372739528012,-118.913362239433,2019,1,1368.0,450.0,187.0,62.0,9,0,2,7,-32767
299040,2019-02-15,34.0380851966484,-118.913380461144,2019,1,858.0,363.0,113.0,49.0,9,0,2,7,-32767
299041,2019-02-15,34.0383556112383,-118.91338653521,2019,1,1238.0,421.0,162.0,56.0,6,0,2,4,-32767
299050,2019-02-15,34.0370085941566,-118.9130313477,2019,1,1378.0,460.0,188.0,64.0,9,0,2,7,-32767
299051,2019-02-15,34.0372790088492,-118.913037420412,2019,1,1688.0,469.0,231.0,66.0,9,0,2,7,-32767
299052,2019-02-15,34.037549423529,-118.913043493205,2019,1,1189.0,405.0,155.0,54.0,6,0,2,4,-32767
299054,2019-02-15,34.0380902528498,-118.913055639034,2019,1,380.0,251.0,49.0,32.0,9,0,2,7,-32767
299055,2019-02-15,34.0383606674909,-118.913061712071,2019,1,531.0,336.0,68.0,43.0,6,0,2,4,-32767
299061,2019-02-15,34.0367432345395,-118.912700458026,2019,1,825.0,345.0,108.0,46.0,9,0,2,7,-32767
299062,2019-02-15,34.0370136492961,-118.912706529627,2019,1,1740.0,584.0,244.0,83.0,9,0,2,7,-32767
299063,2019-02-15,34.0372840640398,-118.91271260131,2019,1,1783.0,486.0,246.0,68.0,9,0,2,7,-32767
299064,2019-02-15,34.0375544787707,-118.912718673073,2019,1,639.0,404.0,84.0,53.0,6,0,2,4,-32767
299073,2019-02-15,34.0367482887704,-118.912375640902,2019,1,1064.0,387.0,140.0,53.0,9,0,2,7,-32767
299074,2019-02-15,34.0370187035781,-118.912381711474,2019,1,1688.0,569.0,236.0,80.0,9,0,2,7,-32767
299075,2019-02-15,34.037289118373,-118.912387782127,2019,1,1387.0,467.0,190.0,65.0,9,0,2,7,-32767
299076,2019-02-15,34.037559533155,-118.912393852861,2019,1,707.0,447.0,95.0,60.0,6,0,2,4,-32767
299079,2019-02-15,34.0383707774238,-118.912412065549,2019,1,560.0,354.0,72.0,46.0,6,0,2,4,-32767
299085,2019-02-15,34.0367533421438,-118.912050823697,2019,1,1861.0,472.0,251.0,67.0,6,0,2,4,-32767
299086,2019-02-15,34.0370237570027,-118.912056893239,2019,1,1880.0,426.0,254.0,59.0,6,0,2,4,-32767
299087,2019-02-15,34.0372941718487,-118.912062962863,2019,1,1371.0,369.0,176.0,52.0,6,0,2,4,-32767
299088,2019-02-15,34.0375645866818,-118.912069032567,2019,1,648.0,410.0,86.0,54.0,6,0,2,4,-32767
299091,2019-02-15,34.038375831104,-118.912087242166,2019,1,511.0,323.0,65.0,41.0,6,0,2,4,-32767
299098,2019-02-15,34.0370288095699,-118.911732074924,2019,1,1003.0,335.0,126.0,43.0,6,0,2,4,-32767
299099,2019-02-15,34.037299224467,-118.911738143518,2019,1,762.0,354.0,96.0,45.0,6,0,2,4,-32767
299100,2019-02-15,34.0375696393512,-118.911744212193,2019,1,736.0,466.0,99.0,63.0,6,0,2,4,-32767
299112,2019-02-15,34.0375746911632,-118.911419391738,2019,1,658.0,417.0,87.0,55.0,6,0,2,4,-32767
299124,2019-02-15,34.0375797421177,-118.911094571201,2019,1,541.0,342.0,69.0,44.0,6,0,2,4,-32767
299125,2019-02-15,34.0378501570913,-118.911100637898,2019,1,639.0,404.0,84.0,53.0,6,0,2,4,-32767
299126,2019-02-15,34.038120572052,-118.911106704675,2019,1,492.0,311.0,62.0,39.0,6,0,2,4,-32767
299136,2019-02-15,34.0375847922147,-118.910769750584,2019,1,560.0,354.0,72.0,46.0,6,0,2,4,-32767
299137,2019-02-15,34.0378552072394,-118.910775816251,2019,1,521.0,329.0,66.0,42.0,6,0,2,4,-32767
299217,2019-02-15,34.0370843312184,-118.908159068119,2019,1,231.0,231.0,29.0,29.0,6,0,2,4,-32767
299239,2019-02-15,34.0373648304777,-118.907515484676,2019,1,531.0,336.0,68.0,43.0,6,0,2,4,-32767
299256,2019-02-15,34.0368340795101,-118.906853737423,2019,1,241.0,241.0,30.0,30.0,6,0,2,4,-32767
299257,2019-02-15,34.0371044951858,-118.906859790493,2019,1,1115.0,377.0,143.0,50.0,6,0,2,4,-32767
299258,2019-02-15,34.0373749108485,-118.906865843643,2019,1,501.0,317.0,63.0,40.0,6,0,2,4,-32767
299265,2019-02-15,34.037109534034,-118.906534970884,2019,1,1351.0,461.0,179.0,63.0,6,0,2,4,-32767
299266,2019-02-15,34.0373799497478,-118.906541023005,2019,1,1179.0,395.0,153.0,52.0,6,0,2,4,-32767
299292,2019-02-15,34.0365838136622,-118.905548413753,2019,1,786.0,384.0,100.0,50.0,6,0,2,4,-32767
299330,2019-02-15,34.036879397818,-118.903930367311,2019,1,801.0,390.0,102.0,51.0,6,0,2,4,-32767
299331,2019-02-15,34.0371498139522,-118.903936411114,2019,1,329.0,329.0,44.0,44.0,6,0,2,4,-32767
299335,2019-02-15,34.0368844288984,-118.903605548006,2019,1,1257.0,430.0,165.0,58.0,6,0,2,4,-32767
299336,2019-02-15,34.0371548450834,-118.90361159078,2019,1,1674.0,530.0,229.0,73.0,6,0,2,4,-32767
299340,2019-02-15,34.0368894591213,-118.903280728621,2019,1,1645.0,396.0,218.0,55.0,6,0,2,4,-32767
299341,2019-02-15,34.0371598753572,-118.903286770365,2019,1,1145.0,381.0,148.0,50.0,6,0,2,4,-32767
299344,2019-02-15,34.0366240721872,-118.902949868521,2019,1,550.0,348.0,71.0,45.0,6,0,2,4,-32767
299345,2019-02-15,34.0368944884868,-118.902955909155,2019,1,2027.0,451.0,276.0,63.0,6,0,2,4,-32767
299348,2019-02-15,34.0360882679048,-118.902612971037,2019,1,737.0,356.0,92.0,46.0,6,0,2,4,-32767
299354,2019-02-15,34.0360932954029,-118.902288154499,2019,1,845.0,413.0,109.0,55.0,6,0,2,4,-32767
299355,2019-02-15,34.0363637118299,-118.902294192913,2019,1,684.0,322.0,84.0,41.0,6,0,2,4,-32767
299397,2019-02-15,34.0358429801776,-118.900982853327,2019,1,1229.0,437.0,165.0,59.0,7,0,3,4,-32767
299398,2019-02-15,34.0361133968209,-118.900988887542,2019,1,1099.0,417.0,145.0,56.0,7,0,3,4,-32767
299399,2019-02-15,34.0363838134513,-118.900994921838,2019,1,163.0,163.0,18.0,18.0,6,0,2,4,-32767
299411,2019-02-15,34.0355775866308,-118.900652004311,2019,1,1187.0,421.0,158.0,56.0,7,0,3,4,-32767
299412,2019-02-15,34.0358480033377,-118.900658037416,2019,1,1780.0,488.0,243.0,68.0,7,0,3,4,-32767
299413,2019-02-15,34.0361184200318,-118.900664070602,2019,1,927.0,350.0,118.0,46.0,7,0,3,4,-32767
299423,2019-02-15,34.0355826088827,-118.900327189349,2019,1,2097.0,204.0,280.0,31.0,6,0,2,4,-32767
299424,2019-02-15,34.0358530256405,-118.900333221425,2019,1,801.0,359.0,102.0,46.0,6,0,2,4,-32767
299433,2019-02-15,34.0345059629143,-118.899978250926,2019,1,697.0,441.0,93.0,59.0,6,0,2,4,-32767
299434,2019-02-15,34.0347763797744,-118.89998428165,2019,1,1208.0,392.0,158.0,52.0,6,0,2,4,-32767
299437,2019-02-15,34.0355876302772,-118.900002374307,2019,1,860.0,387.0,111.0,50.0,6,0,2,4,-32767
299486,2019-02-15,34.0358731062774,-118.899033956655,2019,1,550.0,348.0,71.0,45.0,6,0,2,4,-32767
299495,2019-02-15,34.0358781242931,-118.898709140261,2019,1,697.0,441.0,93.0,59.0,6,0,2,4,-32767
299503,2019-02-15,34.0358831414513,-118.898384323788,2019,1,580.0,367.0,75.0,47.0,6,0,2,4,-32767
299566,2019-02-15,34.0345661503356,-118.896080513566,2019,1,688.0,312.0,85.0,39.0,6,0,2,4,-32767
299567,2019-02-15,34.0348365678045,-118.896086531937,2019,1,834.0,528.0,114.0,72.0,6,0,2,4,-32767
299571,2019-02-15,34.0359182375517,-118.896110606222,2019,1,658.0,417.0,87.0,55.0,6,0,2,4,-32767
299581,2019-02-15,34.0348415779007,-118.895761718938,2019,1,845.0,423.0,109.0,57.0,6,0,2,4,-32767
299582,2019-02-15,34.0351119954075,-118.89576773636,2019,1,580.0,367.0,75.0,47.0,6,0,2,4,-32767
